est,fol,pid,sex,age,id1,id2,id3,id4,id5,id6,id7,id8,id9
80000,128,80128,1,18,5,3,4,2,1,2,5,4,6
80000,37,80037,2,51,7,7,7,7,7,7,7,7,7
80000,65,80065,2,23,1,4,4,1,5,1,5,1,1
80000,53,80053,2,57,6,6,6,6,6,6,6,6,6
80000,51,80051,2,29,5,4,5,4,4,2,5,5,4
80000,64,80064,2,22,6,6,6,6,4,4,6,6,4
80000,148,80148,1,22,7,7,7,7,7,6,6,7,6
80000,81,80081,1,38,7,6,7,7,6,6,7,6,6
80000,116,80116,2,49,7,6,7,7,6,6,6,7,7
80000,105,80105,1,22,7,7,7,7,7,6,6,7,7
80000,104,80104,1,22,7,7,7,7,7,7,7,7,7
80000,138,80138,1,20,6,6,6,6,5,5,5,6,5
80000,63,80063,2,22,6,6,7,7,6,4,4,4,4
80000,134,80134,1,21,6,7,4,6,7,6,6,6,5
80000,66,80066,1,22,7,7,7,7,7,5,5,7,7
80000,137,80137,1,42,6,7,7,7,6,6,7,7,6
80000,136,80136,2,18,7,7,7,5,6,4,7,7,4
80000,57,80057,1,24,7,4,5,7,6,4,6,7,4
80000,62,80062,1,27,4,4,7,4,4,3,4,4,4
80000,125,80125,2,22,6,6,6,6,6,6,6,6,6
80000,126,80126,1,22,7,7,7,7,7,7,7,7,6
80000,55,80055,1,22,7,7,7,7,7,7,7,7,7
80000,56,80056,2,55,7,7,7,7,7,7,7,7,7
80000,60,80060,1,21,6,6,6,6,6,6,6,6,4
80000,99,80099,1,26,7,7,7,7,7,7,7,7,7
80000,111,80111,2,59,3,5,5,5,4,6,5,6,6
80000,35,80035,1,56,5,6,6,6,6,5,6,6,6
80000,17,80017,2,46,7,7,7,7,7,7,7,7,7
80000,86,80086,1,53,4,5,6,5,4,3,4,3,4
80000,34,80034,1,36,6,6,6,5,5,6,6,6,5
80000,28,80028,2,19,7,5,7,7,5,5,4,5,7
80000,78,80078,1,20,7,7,7,7,7,7,7,7,7
80000,13,80013,1,19,6,7,7,7,7,7,7,7,7
80000,12,80012,2,19,5,4,6,4,5,4,5,5,4
80000,96,80096,2,22,5,5,6,5,5,3,5,5,3
80000,3,80003,2,53,7,7,7,7,7,3,5,6,7
80000,123,80123,2,24,5,5,6,6,5,4,5,5,5
80000,103,80103,2,53,7,7,7,7,7,7,7,7,7
80000,107,80107,2,19,7,7,7,7,7,5,7,7,7
80000,106,80106,1,19,6,6,7,6,6,5,6,6,5
80000,90,80090,2,51,7,7,7,7,7,7,7,7,7
80000,30,80030,1,25,7,7,7,7,7,6,6,7,6
80000,29,80029,1,26,7,7,7,7,7,7,7,7,7
80000,25,80025,2,56,6,6,6,6,6,6,5,6,6
80000,101,80101,1,18,6,6,7,5,6,4,6,5,4
80000,8,80008,2,19,6,6,7,6,7,5,5,6,6
80000,61,80061,2,23,4,5,6,2,3,1,4,4,4
80000,21,80021,2,21,7,7,7,7,7,7,7,7,7
80000,109,80109,1,21,7,7,7,4,5,6,7,7,5
80000,82,80082,1,40,5,5,6,5,5,4,5,5,4
80000,89,80089,1,24,7,7,7,7,7,5,5,6,6
80000,2,80002,2,20,7,7,7,6,7,7,6,6,7
80000,24,80024,2,19,7,7,7,7,7,5,6,6,4
80000,10,80010,2,26,7,7,7,7,7,7,7,7,6
80000,16,80016,2,23,4,4,7,4,4,1,7,4,4
80000,88,80088,2,19,6,7,7,6,6,6,7,7,1
80000,9,80009,2,19,6,7,6,6,6,6,6,6,5
80000,4,80004,1,61,6,6,7,6,6,5,6,6,6
80000,112,80112,2,28,7,7,7,7,7,7,7,7,7
80000,41,80041,1,34,7,6,7,7,7,6,7,6,7
80000,92,80092,1,22,4,5,5,4,5,5,5,5,4
80000,18,80018,1,24,6,6,7,6,6,5,5,5,5
80000,32,80032,1,24,4,5,3,3,4,4,5,4,4
80000,84,80084,2,19,7,7,7,7,7,7,7,7,7
80000,117,80117,2,19,7,7,7,7,7,6,7,7,7
80000,19,80019,2,19,6,6,6,7,7,6,7,7,6
80000,27,80027,1,19,7,7,7,6,6,6,6,7,6
80000,44,80044,1,53,7,7,7,7,7,6,6,7,7
80000,119,80119,1,22,6,7,6,6,7,5,7,6,6
80000,85,80085,2,21,6,5,6,5,5,4,5,5,4
80000,118,80118,2,52,7,7,7,7,7,7,7,7,7
80000,98,80098,2,21,6,7,4,5,7,4,7,7,4
80000,97,80097,1,24,7,7,6,7,7,7,6,7,7
80000,108,80108,1,22,7,7,7,3,4,1,2,4,2
80000,91,80091,2,23,5,7,7,5,6,6,6,5,4
80000,79,80079,2,69,7,7,7,7,7,7,7,7,7
80000,95,80095,2,52,6,6,7,7,5,5,6,6,6
80000,40,80040,2,23,7,7,7,7,6,6,7,7,7
80000,124,80124,2,19,7,7,7,7,6,7,7,7,1
80000,94,80094,1,20,7,6,7,4,7,3,7,7,4
80000,121,80121,2,20,7,6,7,5,6,3,6,6,6
80000,31,80031,1,21,7,7,7,7,6,6,6,7,6
80000,42,80042,2,21,6,6,6,4,5,3,6,6,5
80000,11,80011,1,27,7,7,7,7,7,6,7,7,7
80000,122,80122,1,21,7,6,7,7,7,7,6,7,4
80000,46,80046,1,21,7,7,7,7,7,7,7,7,7
80000,22,80022,2,18,7,7,7,7,6,6,6,7,5
80000,23,80023,1,22,4,6,7,4,5,3,6,7,6
80000,80,80080,1,19,5,5,4,3,4,2,6,5,4
80000,43,80043,1,58,7,7,7,7,7,7,7,7,7
80000,83,80083,1,19,6,6,6,6,3,4,6,6,4
80000,93,80093,2,23,7,7,7,7,7,4,7,7,4
80000,113,80113,2,53,7,7,7,7,7,7,7,7,7
80000,135,80135,1,23,6,6,7,7,6,6,6,6,6
80000,36,80036,1,22,7,7,7,7,7,7,7,7,7
80000,54,80054,1,23,1,4,4,1,1,4,4,4,4
80000,127,80127,2,18,4,6,4,4,6,2,6,6,4
80000,173,80173,1,21,6,6,7,6,5,5,5,6,7
80000,171,80171,1,24,5,5,6,5,6,4,6,5,4
80000,172,80172,1,20,6,7,7,7,6,4,6,5,7
80000,174,80174,2,19,6,7,4,5,7,4,7,6,5
80000,115,80115,1,21,7,7,7,7,7,7,7,7,7
80000,170,80170,2,71,5,5,4,5,5,4,4,5,3
80000,159,80159,2,23,7,7,7,7,7,6,7,7,7
80000,162,80162,1,23,7,6,7,7,7,6,7,7,7
80000,158,80158,1,21,2,6,2,2,4,2,6,4,2
80000,166,80166,2,21,6,6,7,5,4,5,7,6,4
80000,157,80157,2,22,6,7,6,6,5,5,6,6,5
80000,161,80161,1,25,7,7,7,7,7,5,7,7,5
80000,160,80160,1,19,4,7,3,4,4,3,5,4,4
80000,100,80100,1,22,7,7,7,7,7,6,7,7,6
80000,169,80169,1,45,7,7,7,7,7,7,7,7,7
80000,167,80167,2,44,6,6,6,6,6,6,6,6,7
80000,168,80168,1,23,7,7,7,7,6,6,6,7,7
80000,153,80153,2,22,6,6,6,7,6,5,6,6,6
80000,152,80152,1,25,6,6,6,6,6,6,6,6,5
80000,151,80151,2,56,4,5,5,5,5,5,5,5,5
80000,155,80155,2,21,3,4,4,3,4,1,4,4,1
80000,7,80007,2,19,6,6,6,6,6,6,6,6,4
80000,48,80048,1,54,6,7,6,6,6,5,5,5,4
80000,87,80087,1,23,5,5,5,5,5,4,4,5,3
80000,14,80014,2,21,6,7,7,6,6,5,6,6,6
80000,154,80154,2,21,5,5,7,5,4,4,1,5,1
80000,165,80165,2,41,7,7,7,7,7,7,7,7,7
80000,164,80164,2,22,7,7,7,7,7,6,7,7,7
80000,156,80156,2,42,6,7,7,6,6,5,6,6,4
80000,132,80132,2,21,6,6,6,6,6,5,6,6,5
80000,147,80147,1,23,6,6,6,6,6,5,4,6,4
80000,74,80074,2,19,6,6,6,5,6,4,4,6,3
80000,52,80052,2,26,5,5,6,3,4,4,5,4,4
80000,50,80050,1,28,5,5,7,4,5,4,5,5,4
80000,49,80049,1,25,6,6,6,5,6,4,6,6,4
80000,47,80047,2,21,6,7,7,7,7,5,6,7,6
80000,15,80015,2,24,6,6,4,6,6,6,6,6,6
80000,1,80001,1,23,5,5,5,5,4,4,5,5,4
80000,163,80163,2,23,7,7,7,7,7,7,7,7,7
80000,175,80175,2,21,5,7,7,5,5,7,7,4,5
100000,1,100001,2,52,7,7,7,7,7,7,7,7,7
100000,2,100002,1,26,4,4,4,4,4,4,1,4,4
100000,3,100003,2,23,6,7,7,7,7,7,6,6,4
100000,4,100004,2,24,7,7,7,7,7,7,6,7,5
100000,5,100005,1,18,7,7,7,7,7,7,4,7,7
100000,6,100006,1,26,5,6,7,5,6,5,4,5,4
100000,7,100007,2,25,5,5,6,5,5,4,5,5,5
100000,8,100008,1,27,6,6,6,6,6,6,4,6,6
100000,9,100009,1,21,7,7,7,7,7,6,7,7,7
100000,10,100010,1,20,6,6,7,5,6,4,6,6,4
100000,11,100011,1,26,3,4,5,6,4,3,4,4,3
100000,12,100012,1,21,7,6,7,7,7,7,7,7,7
100000,13,100013,1,20,6,6,6,6,6,5,4,5,4
100000,14,100014,1,23,3,4,7,2,6,5,6,5,4
100000,15,100015,,20,4,4,7,4,4,4,4,4,1
100000,16,100016,2,20,5,6,7,5,5,4,4,4,4
100000,17,100017,1,20,3,2,7,3,3,1,2,2,1
100000,18,100018,1,23,7,7,7,7,4,4,4,7,5
100000,19,100019,2,21,5,5,6,6,6,4,4,6,4
100000,20,100020,2,42,7,6,7,7,6,5,5,6,7
100000,21,100021,1,50,7,7,7,7,7,7,7,7,7
100000,22,100022,2,22,5,5,4,2,4,1,4,5,1
100000,23,100023,1,21,7,7,7,7,7,7,5,7,4
100000,24,100024,2,20,5,5,5,5,5,4,4,5,4
100000,25,100025,2,30,5,4,7,1,1,3,5,4,4
100000,26,100026,1,21,7,7,7,7,7,7,6,7,7
100000,27,100027,2,23,7,6,7,7,7,6,6,7,6
100000,28,100028,2,20,7,7,7,7,7,1,4,7,7
100000,29,100029,2,21,6,6,7,7,6,6,6,6,5
100000,30,100030,2,20,7,6,7,7,7,7,6,6,5
100000,31,100031,2,21,6,6,6,6,6,6,6,6,4
100000,32,100032,2,22,6,6,6,6,6,5,6,6,6
100000,33,100033,1,46,6,7,7,7,7,7,7,7,6
100000,34,100034,2,23,6,7,6,7,7,6,6,7,7
100000,35,100035,2,22,5,5,7,6,5,4,5,5,4
100000,36,100036,1,23,5,5,6,6,6,5,5,5,6
100000,37,100037,2,22,7,7,7,7,7,5,6,7,7
100000,38,100038,2,21,6,6,7,7,6,6,5,6,6
100000,39,100039,2,24,6,3,7,5,6,2,5,4,4
100000,41,100041,1,20,6,6,6,6,6,6,6,6,6
100000,42,100042,1,19,4,7,6,6,5,4,5,5,5
100000,43,100043,1,23,1,4,4,1,3,2,4,4,1
100000,44,100044,1,22,4,5,5,5,4,4,5,5,4
100000,45,100045,2,24,1,4,4,1,2,1,1,1,1
100000,46,100046,2,22,2,6,4,1,4,3,5,2,2
100000,47,100047,2,22,7,6,7,7,7,5,6,6,7
100000,48,100048,1,,6,6,6,4,6,3,6,6,2
100000,49,100049,1,26,6,7,7,7,,7,7,7,7
100000,50,100050,1,43,5,6,6,5,5,4,5,5,4
100000,51,100051,2,27,6,7,7,7,6,6,7,7,4
100000,52,100052,2,23,6,6,7,5,6,4,3,5,4
100000,53,100053,1,,7,7,7,7,7,6,6,6,5
100000,54,100054,2,25,4,5,6,4,4,4,4,5,4
100000,55,100055,2,24,6,4,7,7,7,4,5,6,4
100000,56,100056,1,25,7,7,7,5,6,6,5,6,4
100000,57,100057,2,34,4,6,5,4,5,2,4,4,2
100000,58,100058,1,24,6,6,6,6,6,6,6,6,6
100000,59,100059,1,22,7,7,7,7,6,6,7,7,6
100000,60,100060,1,23,7,7,7,7,7,7,7,7,7
100000,61,100061,1,57,7,7,7,7,7,7,7,7,7
100000,62,100062,1,18,6,6,6,6,6,5,4,6,5
100000,63,100063,2,18,7,7,7,7,7,7,6,7,6
100000,64,100064,2,18,7,7,7,7,7,7,7,7,7
100000,65,100065,2,18,7,7,7,7,7,7,7,7,7
100000,66,100066,2,48,7,7,7,7,6,5,4,7,6
100000,67,100067,1,18,1,5,4,1,4,1,1,1,1
100000,68,100068,1,18,7,7,7,7,7,6,7,7,7
100000,69,100069,1,20,5,5,7,5,6,5,4,6,4
100000,70,100070,1,24,5,5,7,5,6,5,4,6,4
100000,71,100071,1,49,7,7,7,7,6,5,4,7,6
100000,72,100072,2,48,7,7,7,7,7,7,6,7,7
100000,73,100073,2,65,7,7,7,7,7,6,6,7,7
100000,74,100074,1,42,7,7,7,7,7,4,7,7,7
100000,75,100075,1,76,7,7,7,7,7,7,6,7,7
100000,76,100076,1,24,7,7,7,7,7,4,7,7,7
100000,77,100077,1,27,4,5,5,4,4,3,5,4,4
100000,78,100078,1,24,6,6,7,6,7,5,4,6,4
100000,79,100079,2,26,7,7,7,7,7,7,7,7,7
100000,80,100080,2,19,7,7,7,7,7,7,7,7,7
100000,81,100081,2,40,6,6,6,6,6,5,5,6,5
100000,82,100082,1,20,4,6,4,4,5,4,4,4,4
100000,83,100083,2,19,4,7,4,4,7,4,5,5,4
100000,84,100084,1,18,4,4,7,5,4,4,4,4,4
100000,85,100085,2,32,6,4,6,5,4,1,4,5,5
100000,86,100086,1,18,7,7,7,7,7,7,7,7,7
100000,87,100087,2,24,7,7,7,7,7,6,7,7,7
100000,88,100088,1,24,6,5,7,7,6,6,6,6,6
100000,89,100089,2,61,7,7,7,7,7,7,7,7,7
100000,90,100090,2,20,6,6,6,6,6,6,6,6,6
100000,91,100091,1,18,4,6,7,4,4,4,4,4,4
100000,92,100092,1,59,7,7,7,7,7,4,7,7,7
100000,93,100093,2,19,2,5,3,3,4,3,4,4,3
100000,94,100094,2,24,7,7,7,7,7,7,7,7,7
100000,95,100095,1,18,5,5,7,5,5,5,5,5,5
100000,96,100096,2,35,7,7,7,7,7,7,7,7,7
100000,97,100097,2,23,7,5,7,5,5,1,6,7,7
100000,98,100098,2,18,6,6,6,6,6,6,5,6,6
100000,99,100099,2,18,6,6,7,6,4,6,7,4,6
100000,100,100100,1,19,5,5,7,4,4,4,4,4,4
100000,101,100101,1,20,6,6,7,7,6,7,7,6,7
100000,102,100102,2,20,4,4,4,6,6,6,5,5,5
100000,103,100103,1,19,6,7,7,6,6,6,7,6,5
100000,104,100104,1,20,7,7,7,7,7,6,5,6,4
100000,105,100105,2,18,4,7,4,4,4,4,4,5,4
100000,106,100106,1,18,5,5,6,5,5,4,5,5,5
100000,107,100107,1,18,4,5,7,5,4,4,4,4,4
100000,108,100108,1,20,5,5,5,4,4,5,4,6,6
100000,109,100109,1,19,4,4,4,4,4,4,4,4,4
100000,110,100110,1,19,4,4,7,4,4,4,4,4,4
100000,111,100111,2,18,3,4,7,1,1,1,4,5,1
100000,112,100112,2,19,5,5,6,6,6,4,6,6,6
100000,113,100113,2,18,7,7,7,7,7,7,6,6,6
100000,114,100114,2,21,7,7,7,7,7,7,7,7,7
100000,115,100115,1,20,4,7,4,1,6,4,5,4,5
100000,116,100116,1,19,7,7,7,7,7,7,4,7,7
100000,117,100117,2,18,7,7,7,7,6,6,6,7,7
100000,118,100118,1,23,4,7,7,4,4,4,4,4,4
100000,119,100119,2,18,6,4,6,4,4,1,4,4,5
100000,120,100120,2,19,7,7,7,7,6,5,5,6,5
100000,121,100121,2,18,7,7,7,7,7,7,7,7,7
100000,122,100122,2,18,7,7,7,7,7,6,7,7,7
100000,123,100123,2,18,7,7,7,7,7,5,5,7,4
100000,124,100124,2,19,4,5,4,3,4,3,5,4,3
100000,125,100125,2,18,7,7,7,7,7,5,6,7,7
100000,126,100126,1,18,7,7,7,6,6,6,6,6,4
100000,127,100127,2,23,7,7,7,6,7,2,6,6,7
100000,128,100128,2,21,7,7,7,7,7,4,5,6,6
100000,129,100129,2,20,7,7,7,7,7,6,6,7,7
100000,130,100130,2,18,6,6,6,4,5,3,7,6,4
100000,131,100131,2,19,6,6,6,6,6,6,6,6,6
100000,132,100132,2,19,7,7,7,6,7,4,6,7,7
100000,133,100133,2,22,7,7,7,7,7,7,7,7,6
100000,134,100134,2,22,7,7,7,5,6,4,6,6,4
100000,135,100135,2,22,6,6,7,7,7,7,7,7,7
100000,136,100136,2,19,6,7,7,6,6,6,7,6,5
100000,137,100137,1,40,6,7,4,7,7,4,7,7,1
100000,138,100138,2,22,4,4,6,4,4,4,4,4,4
100000,139,100139,2,32,7,7,7,7,7,7,7,7,7
100000,140,100140,1,26,6,6,6,6,6,5,6,6,4
100000,141,100141,2,33,6,7,4,5,6,6,7,7,4
100000,142,100142,2,25,6,7,7,7,7,5,6,7,5
100000,143,100143,2,36,4,6,4,5,6,4,5,5,4
100000,144,100144,2,57,7,7,7,6,7,7,6,7,6
100000,145,100145,1,59,7,7,7,7,7,7,7,7,7
100000,146,100146,1,30,4,6,4,5,6,4,5,5,4
100000,147,100147,1,27,6,6,6,5,5,5,4,5,5
100000,148,100148,1,60,5,6,5,6,5,6,6,5,5
100000,149,100149,2,18,6,5,6,5,6,6,5,6,6
100000,150,100150,2,31,7,7,7,7,7,7,7,7,7
100000,151,100151,1,19,6,5,5,4,6,5,4,5,6
100000,152,100152,2,24,7,7,7,7,7,7,7,7,7
100000,153,100153,1,30,7,7,7,7,7,7,7,7,7
100000,154,100154,2,53,7,7,7,7,7,7,7,7,7
100000,155,100155,1,30,4,4,3,1,2,4,4,4,5
100000,156,100156,2,29,7,7,7,7,7,7,7,7,7
100000,157,100157,1,29,7,7,7,5,7,5,5,6,4
100000,158,100158,2,35,7,7,7,7,7,7,7,7,7
100000,159,100159,2,28,5,6,7,6,7,6,6,6,7
100000,160,100160,1,22,6,6,7,7,6,5,6,6,6
100000,161,100161,2,19,7,7,7,7,7,6,6,7,4
100000,162,100162,1,39,7,7,7,7,7,7,4,7,7
100000,163,100163,2,43,7,7,7,7,7,5,5,6,7
100000,164,100164,1,25,1,3,2,1,3,1,4,3,2
100000,165,100165,1,26,7,7,7,6,5,4,6,7,4
100000,166,100166,1,22,6,7,4,6,6,4,5,6,6
100000,167,100167,2,25,6,7,4,6,6,4,5,6,4
100000,168,100168,2,34,7,7,7,7,7,6,4,7,7
100000,169,100169,1,27,7,7,7,7,7,7,7,7,7
100000,170,100170,1,27,7,7,7,7,6,1,7,7,4
100000,171,100171,2,36,7,7,7,7,7,7,7,7,4
100000,172,100172,1,20,7,7,7,7,7,6,7,7,7
100000,173,100173,2,27,7,7,7,7,7,7,7,7,6
100000,174,100174,1,33,6,6,7,7,6,5,6,6,6
100000,175,100175,2,40,7,7,7,7,7,7,7,7,7
100000,176,100176,2,37,7,7,7,7,7,6,4,7,7
100000,177,100177,2,34,4,4,6,4,4,4,4,4,4
100000,178,100178,1,19,6,7,7,6,6,6,7,6,5
100000,179,100179,1,24,3,4,7,1,1,1,4,4,4
100000,180,100180,2,36,7,7,7,7,7,7,7,7,4
100000,181,100181,1,32,4,6,6,5,5,3,4,5,4
100000,182,100182,2,32,7,7,7,7,7,7,7,7,6
100000,183,100183,2,47,7,7,7,7,7,7,7,7,7
100000,184,100184,1,53,7,7,7,7,7,7,7,7,7
100000,185,100185,2,45,6,6,5,6,6,6,6,6,6
100000,186,100186,2,49,7,7,7,7,7,7,7,7,7
100000,187,100187,1,38,7,7,7,7,7,7,6,7,7
100000,188,100188,1,52,5,5,5,5,5,4,5,5,5
100000,189,100189,2,22,3,4,7,1,1,1,4,5,1
100000,190,100190,2,42,6,6,6,5,6,4,5,4,4
100000,191,100191,2,42,7,7,7,7,7,7,7,7,7
100000,192,100192,2,35,7,7,7,7,6,6,7,7,6
100000,193,100193,1,20,4,7,4,1,6,4,5,4,5
100000,194,100194,1,52,6,6,6,6,6,6,6,6,6
100000,195,100195,2,17,7,7,7,7,6,6,6,7,7
100000,196,100196,1,23,4,7,7,4,4,4,4,4,4
100000,197,100197,1,18,6,4,4,4,4,1,4,4,5
100000,198,100198,1,20,7,7,7,7,6,5,5,6,5
100000,199,100199,2,18,7,7,7,7,7,7,7,7,7
100000,201,100201,2,30,7,7,7,7,6,6,7,7,7
100000,202,100202,1,51,6,6,6,6,7,5,5,6,6
100000,203,100203,2,46,7,7,7,7,7,7,7,7,7
100000,204,100204,1,52,7,7,7,7,7,7,7,1,7
100000,205,100205,1,30,6,6,6,6,6,6,6,6,6
100000,206,100206,1,39,7,7,7,7,7,7,7,7,7
100000,207,100207,1,20,7,7,7,7,6,7,6,7,6
100000,208,100208,1,21,6,6,6,7,6,7,7,7,7
100000,209,100209,2,54,7,7,7,7,6,6,6,7,6
100000,213,100213,2,59,7,7,7,7,7,7,7,7,7
100000,214,100214,2,30,7,7,7,7,7,7,7,7,7
100000,215,100215,1,32,5,6,4,6,7,3,4,5,4
100000,216,100216,2,38,7,7,7,7,7,7,7,7,7
100000,217,100217,1,62,7,7,7,7,7,7,7,7,7
100000,218,100218,1,64,7,7,7,7,7,6,7,7,7
100000,219,100219,2,53,7,7,7,7,7,7,7,7,7
100000,220,100220,1,21,5,5,6,3,4,2,2,4,4
100000,221,100221,2,68,7,7,7,7,7,6,7,7,7
100000,222,100222,2,50,7,7,7,7,7,7,7,7,7
100000,223,100223,2,46,7,7,7,7,7,7,7,7,7
100000,224,100224,1,26,7,7,7,7,7,7,7,7,7
100000,225,100225,2,24,5,6,5,4,5,6,4,4,4
100000,226,100226,1,83,5,5,5,4,5,5,6,6,6
100000,227,100227,1,43,7,7,7,7,7,7,7,7,7
100000,228,100228,2,44,4,7,7,5,5,7,4,4,5
100000,229,100229,1,36,4,7,6,7,7,3,5,5,5
100000,230,100230,2,28,7,7,7,7,7,5,5,6,4
100000,231,100231,2,22,7,6,7,7,6,5,4,7,5
100000,232,100232,2,28,7,7,7,7,7,5,5,7,7
100000,233,100233,1,26,7,7,7,7,7,7,7,7,7
100000,234,100234,2,34,6,7,7,7,6,7,7,7,4
100000,235,100235,1,61,7,7,7,7,7,6,7,7,7
100000,246,100246,2,60,7,7,7,7,7,6,7,7,7
100000,247,100247,1,23,5,7,6,5,5,4,4,5,1
100000,248,100248,2,73,7,7,7,7,7,7,7,7,7
100000,249,100249,1,44,7,7,7,7,7,7,7,7,7
100000,250,100250,1,53,7,7,7,7,7,7,7,7,7
100000,210,100210,2,31,7,7,7,7,7,7,7,7,7
100000,211,100211,1,22,7,7,7,7,7,7,6,7,7
100000,212,100212,1,18,7,7,7,7,7,7,7,7,7
100000,236,100236,1,65,7,7,7,7,7,6,7,7,4
100000,237,100237,1,35,7,7,7,7,7,7,7,7,7
100000,238,100238,2,40,7,7,7,7,7,7,7,7,7
100000,239,100239,1,25,7,5,7,7,7,7,7,7,7
100000,240,100240,2,36,7,6,7,7,7,6,7,7,7
100000,241,100241,1,28,7,7,7,7,7,7,7,7,6
100000,242,100242,2,40,7,7,7,7,6,6,7,7,7
100000,243,100243,1,42,7,6,7,7,6,6,7,7,7
100000,244,100244,1,60,4,7,4,6,7,6,7,7,7
100000,245,100245,2,58,7,7,7,7,7,7,7,7,7
100000,251,100251,2,25,3,5,1,2,5,2,1,1,1
100000,252,100252,1,27,7,7,7,7,7,7,7,7,7
100000,253,100253,2,75,7,7,7,7,7,7,7,7,7
100000,254,100254,2,44,7,7,7,7,7,7,7,7,7
100000,255,100255,1,23,7,7,7,7,7,7,7,7,7
100000,256,100256,2,29,7,7,7,7,7,7,7,7,7
100000,257,100257,1,55,7,7,7,7,7,7,7,7,7
100000,258,100258,1,43,7,7,7,7,7,7,7,7,7
100000,259,100259,2,64,7,7,7,7,7,7,7,7,7
100000,260,100260,1,21,7,7,7,7,7,7,7,7,7
100000,261,100261,1,27,7,7,7,7,7,7,7,7,7
100000,262,100262,2,47,6,6,6,6,6,5,5,6,4
100000,263,100263,2,35,7,7,7,7,7,7,7,7,7
100000,264,100264,2,37,7,7,7,7,7,7,7,7,7
100000,265,100265,1,33,7,7,7,7,7,7,7,7,7
100000,266,100266,1,32,7,7,7,7,7,7,7,7,5
100000,267,100267,2,37,4,7,4,5,6,3,5,5,4
100000,268,100268,2,23,6,7,7,6,6,5,6,7,4
100000,269,100269,2,39,7,7,7,7,7,5,6,6,6
100000,270,100270,2,23,7,7,7,7,7,7,7,7,7
100000,271,100271,2,45,7,7,7,7,7,7,7,7,7
100000,272,100272,2,46,7,7,7,7,7,7,7,7,7
100000,273,100273,2,29,7,7,7,7,7,7,7,7,7
100000,274,100274,2,53,7,6,7,7,7,7,6,7,7
100000,275,100275,2,26,7,7,7,6,6,6,6,7,7
100000,276,100276,1,27,6,6,7,6,6,7,6,7,7
100000,277,100277,2,36,7,7,7,7,7,7,7,7,7
100000,278,100278,2,31,7,7,7,7,7,7,7,7,7
100000,279,100279,2,59,6,7,7,7,7,7,7,7,4
100000,280,100280,2,62,7,6,7,7,7,7,7,7,7
100000,281,100281,2,23,7,7,7,7,7,7,6,7,7
100000,282,100282,2,24,7,7,7,7,7,6,6,6,5
100000,283,100283,1,21,7,7,7,7,7,7,6,7,7
100000,284,100284,2,53,7,7,7,6,6,6,6,6,6
100000,285,100285,2,66,7,7,7,7,7,7,7,7,7
100000,286,100286,1,65,7,7,7,7,7,7,7,7,7
100000,287,100287,1,31,3,6,6,5,6,5,6,6,5
100000,288,100288,1,42,7,7,7,7,7,7,7,7,7
100000,289,100289,1,32,7,7,7,7,7,7,5,6,6
100000,290,100290,2,40,7,7,7,7,7,7,7,6,6
100000,291,100291,2,,6,6,7,6,6,7,5,6,6
100000,292,100292,1,37,7,7,7,7,7,7,7,7,7
100000,293,100293,1,66,7,7,7,6,6,6,5,5,6
100000,294,100294,2,68,7,7,7,7,7,7,7,7,7
100000,295,100295,1,67,5,6,6,5,7,5,4,5,5
100000,296,100296,2,62,6,6,7,5,6,6,6,6,5
100000,297,100297,2,51,7,7,7,7,6,6,7,7,7
100000,298,100298,2,30,7,7,7,7,7,7,7,7,7
100000,299,100299,1,39,7,7,7,7,7,7,7,7,7
100000,300,100300,1,53,7,7,7,7,7,7,7,7,7
110000,1,110001,2,24,6,6,6,6,6,6,6,6,6
110000,2,110002,2,24,6,6,6,6,6,6,6,6,6
110000,3,110003,2,23,5,6,5,4,4,4,4,4,4
110000,4,110004,1,19,5,5,5,5,5,5,5,5,5
110000,5,110005,2,23,7,7,7,7,7,6,7,6,6
110000,6,110006,2,32,7,7,7,7,7,7,7,7,7
110000,7,110007,2,23,5,6,5,5,5,4,5,5,4
110000,8,110008,2,21,5,5,5,5,5,5,5,5,5
110000,9,110009,2,23,6,6,6,4,5,4,5,6,4
110000,10,110010,2,46,7,7,7,7,7,7,7,7,7
110000,11,110011,1,20,6,6,6,6,6,6,7,7,7
110000,12,110012,2,27,6,7,6,6,6,7,6,7,7
110000,13,110013,2,21,5,6,5,5,5,4,5,5,4
110000,14,110014,2,44,6,6,6,6,7,7,7,7,7
110000,15,110015,2,51,7,7,7,7,7,7,7,7,7
110000,16,110016,1,42,7,7,7,7,7,4,7,7,4
110000,17,110017,2,48,7,7,7,7,7,7,7,7,7
110000,18,110018,2,50,7,7,7,7,7,7,7,7,7
110000,19,110019,2,24,7,7,7,7,6,6,6,6,7
110000,20,110020,1,25,4,5,5,4,4,4,4,4,4
110000,21,110021,2,44,7,7,7,,6,7,6,7,7
110000,22,110022,2,23,7,7,,6,7,7,7,7,7
110000,23,110023,2,22,6,6,6,6,6,6,7,7,7
110000,24,110024,2,69,6,7,6,7,7,7,6,6,7
110000,25,110025,1,26,7,7,7,6,7,6,7,7,7
110000,26,110026,2,25,4,6,4,5,7,6,5,6,5
110000,27,110027,2,29,2,2,2,6,4,2,6,5,5
110000,28,110028,2,25,7,7,7,7,7,7,7,7,7
110000,29,110029,2,22,7,7,7,7,7,7,7,7,7
110000,30,110030,2,49,6,6,6,6,6,6,7,7,4
