est,fol,pid,sex,age,id1,id2,id3,id4,id5,id6,id7,id8,id9
140000,87,140087,1,25,4,4,4,4,4,3,4,4,3
140000,88,140088,1,30,5,5,5,5,5,5,5,5,3
140000,89,140089,1,35,5,5,5,5,4,5,3,5,4
140000,90,140090,0,26,5,5,5,5,5,5,5,5,3
140000,91,140091,0,57,5,5,5,5,5,5,5,5,5
140000,92,140092,1,26,5,4,5,5,5,5,4,5,5
140000,93,140093,0,53,5,5,5,5,5,5,4,5,5
140000,94,140094,1,18,5,5,5,5,4,4,5,5,3
140000,95,140095,0,18,5,5,5,5,5,3,4,4,3
140000,96,140096,0,24,5,5,5,4,3,3,3,4,3
140000,100,140100,1,38,4,4,4,4,4,4,4,3,4
140000,101,140101,1,49,5,4,5,5,4,4,5,4,4
140000,102,140102,0,53,5,5,5,5,5,5,5,5,5
140000,103,140103,1,18,5,5,5,5,5,5,5,5,3
140000,104,140104,1,18,3,5,2,3,4,2,4,4,1
140000,105,140105,1,22,3,3,4,4,4,4,4,4,3
140000,106,140106,0,23,4,3,3,3,2,2,4,3,3
140000,107,140107,0,32,5,5,5,5,4,3,5,5,4
140000,108,140108,0,29,4,4,4,4,3,4,4,4,4
140000,109,140109,1,25,5,5,5,5,5,5,5,5,4
140000,110,140110,1,35,4,4,4,4,4,4,4,4,4
140000,111,140111,1,48,3,3,1,3,4,3,3,3,1
140000,113,140113,1,24,4,3,5,4,4,4,4,4,3
140000,114,140114,0,18,3,3,4,4,3,3,4,4,3
140000,115,140115,1,78,5,5,5,5,4,4,5,5,5
140000,116,140116,0,80,5,5,5,5,5,5,5,5,5
140000,117,140117,1,52,5,5,5,5,5,5,5,5,5
140000,118,140118,1,59,5,5,5,5,5,5,5,5,3
140000,119,140119,1,29,5,5,5,5,5,3,4,4,3
140000,120,140120,0,28,5,5,5,5,5,5,5,5,5
140000,121,140121,0,43,3,3,4,3,3,3,3,3,2
140000,122,140122,1,25,1,4,4,3,3,2,4,3,2
140000,123,140123,1,38,5,5,5,5,5,5,5,5,5
140000,124,140124,1,21,5,4,5,5,4,2,4,4,3
140000,126,140126,1,28,5,5,5,4,5,5,5,4,3
140000,129,140129,0,24,1,4,4,4,1,3,3,3,3
140000,130,140130,1,19,5,2,3,3,1,3,2,2,1
140000,131,140131,1,19,2,3,2,3,3,3,5,4,2
140000,132,140132,1,20,5,5,5,4,5,4,5,5,3
140000,133,140133,1,19,5,4,4,4,4,3,4,4,4
140000,134,140134,1,28,2,4,3,2,3,1,2,3,2
140000,135,140135,0,30,2,4,3,2,3,2,3,3,2
140000,136,140136,1,23,4,4,4,4,3,3,3,4,3
140000,137,140137,1,54,4,4,5,4,3,2,3,3,2
140000,138,140138,1,29,5,5,5,5,4,4,3,4,4
140000,139,140139,0,27,3,3,2,2,3,2,3,2,1
140000,140,140140,0,60,5,4,4,4,4,3,4,4,4
140000,141,140141,0,24,3,2,5,5,1,1,5,1,1
140000,142,140142,1,26,4,3,5,3,3,3,4,3,3
140000,143,140143,1,26,4,4,4,3,3,2,3,3,3
140000,144,140144,0,18,1,1,1,1,1,1,1,1,1
140000,145,140145,1,20,5,5,5,5,4,4,,,
140000,146,140146,0,29,5,3,5,4,4,3,3,4,5
140000,147,140147,1,38,5,4,5,4,4,4,4,4,5
140000,148,140148,0,28,4,4,4,4,4,4,3,3,3
140000,149,140149,0,67,4,4,5,5,5,5,5,5,5
140000,150,140150,1,48,5,5,5,5,5,5,5,5,5
140000,151,140151,1,23,4,3,4,3,3,3,4,3,3
140000,152,140152,1,26,5,4,5,5,5,4,5,5,4
140000,153,140153,1,27,2,2,4,3,2,2,2,2,2
140000,156,140156,0,18,4,4,5,5,4,3,4,5,5
140000,158,140158,0,18,5,5,5,4,3,3,4,3,3
140000,159,140159,1,30,2,2,2,2,2,3,2,2,3
140000,161,140161,1,30,3,5,5,4,4,3,4,4,2
140000,162,140162,1,55,4,3,4,4,3,3,4,4,3
140000,163,140163,0,24,3,3,5,4,3,4,4,4,3
140000,164,140164,1,53,5,5,5,5,5,5,4,4,4
140000,165,140165,0,20,4,3,5,3,3,3,4,3,1
140000,166,140166,1,22,3,3,4,4,3,3,4,3,3
140000,167,140167,1,26,3,3,5,4,3,4,4,4,3
140000,168,140168,1,22,3,3,4,4,3,4,4,3,3
140000,169,140169,1,21,4,4,4,4,4,3,3,3,1
140000,170,140170,1,21,3,4,5,3,4,3,3,3,3
140000,171,140171,1,29,3,5,5,3,3,1,3,3,3
140000,172,140172,1,21,5,4,5,3,4,2,5,2,2
140000,173,140173,1,25,4,4,4,4,4,3,4,4,3
140000,174,140174,1,24,5,3,4,5,3,3,4,4,4
140000,176,140176,0,23,4,4,4,3,3,3,4,4,3
140000,177,140177,0,26,2,3,4,2,3,3,3,3,2
140000,178,140178,1,55,5,4,5,5,4,5,4,4,5
140000,179,140179,1,21,4,4,4,4,4,4,4,4,4
140000,180,140180,0,23,5,4,5,5,4,4,4,5,5
140000,181,140181,0,26,3,3,4,4,4,4,4,4,3
140000,182,140182,1,24,5,5,5,3,3,3,5,4,4
140000,183,140183,1,23,5,3,5,4,2,3,5,5,3
140000,184,140184,0,24,4,4,4,3,4,4,4,4,3
140000,185,140185,0,34,4,4,4,3,4,3,4,4,3
140000,187,140187,1,44,4,3,4,3,4,3,4,4,4
140000,188,140188,1,23,4,3,4,4,3,3,4,4,3
140000,189,140189,1,60,5,5,5,5,5,5,5,5,5
140000,190,140190,0,75,5,5,5,5,5,5,5,5,5
140000,191,140191,1,76,5,5,5,5,5,5,5,5,5
140000,192,140192,1,50,4,4,4,4,4,1,5,4,4
140000,193,140193,1,53,2,2,2,2,2,2,2,2,3
140000,194,140194,1,23,3,3,4,3,3,3,3,3,3
140000,195,140195,0,62,4,4,4,4,4,4,3,3,3
140000,196,140196,1,28,2,2,2,2,2,2,3,3,3
140000,197,140197,1,23,5,5,5,5,5,5,5,5,4
140000,198,140198,1,48,5,5,5,5,5,5,5,5,4
140000,200,140200,1,51,5,5,5,5,5,5,5,5,5
140000,201,140201,1,22,4,3,5,3,3,3,5,4,3
140000,202,140202,1,20,5,4,5,4,5,4,5,5,5
140000,203,140203,1,20,4,4,5,3,5,3,3,4,5
140000,204,140204,1,21,4,3,5,5,4,4,4,4,4
140000,205,140205,1,22,5,5,5,5,5,3,5,5,3
140000,206,140206,1,21,5,2,5,2,3,3,3,3,3
140000,207,140207,0,27,4,4,4,3,3,3,4,4,3
140000,208,140208,0,57,5,5,5,5,5,4,4,4,3
140000,209,140209,1,57,5,5,5,5,5,5,5,5,5
140000,210,140210,1,27,5,4,5,5,4,3,4,4,3
140000,211,140211,1,24,4,4,4,3,3,3,4,4,3
140000,212,140212,1,26,4,4,4,4,4,3,4,4,3
140000,213,140213,1,60,5,5,5,5,4,5,5,5,5
140000,214,140214,1,58,5,5,5,5,5,5,5,5,5
140000,215,140215,1,33,4,4,5,4,3,3,3,3,3
140000,216,140216,1,49,4,5,5,5,5,4,4,4,3
140000,217,140217,1,25,3,3,4,3,2,3,5,3,3
140000,218,140218,1,32,5,5,5,5,5,5,5,5,5
140000,219,140219,1,49,5,5,5,5,4,5,4,5,4
140000,220,140220,1,32,3,4,5,4,3,1,3,3,3
140000,222,140222,1,25,4,3,4,4,3,2,5,4,4
140000,223,140223,1,27,5,5,5,5,5,5,4,4,5
140000,224,140224,1,39,5,5,5,3,3,2,3,4,3
140000,228,140228,1,31,5,5,5,4,4,5,5,5,5
140000,229,140229,1,22,3,4,5,3,5,3,3,3,3
140000,230,140230,0,24,4,4,4,4,3,3,4,3,3
140000,231,140231,1,18,5,5,5,5,5,3,4,5,4
140000,232,140232,1,50,5,5,5,5,5,4,5,5,5
140000,232,140232,1,43,4,4,5,4,4,4,4,5,4
140000,234,140234,1,42,5,4,5,4,4,3,4,3,3
140000,236,140236,1,50,5,5,5,5,5,3,3,3,1
140000,237,140237,0,1,3,3,2,3,4,3,3,3,2
140000,238,140238,1,21,5,5,5,5,5,5,5,4,3
140000,239,140239,1,43,4,5,5,5,4,4,4,4,3
140000,240,140240,1,42,2,3,2,3,3,3,2,2,3
140000,241,140241,1,51,4,4,5,5,4,3,3,4,4
140000,242,140242,0,48,5,5,5,3,4,3,5,5,1
140000,243,140243,1,43,5,5,5,5,5,4,4,4,4
140000,244,140244,0,48,3,4,4,4,3,3,3,4,4
140000,246,140246,0,20,3,3,3,5,3,3,3,3,3
140000,247,140247,1,69,5,5,5,5,4,5,4,4,4
140000,248,140248,1,41,5,5,5,5,4,4,4,4,3
140000,249,140249,1,31,3,3,4,4,3,3,3,3,3
140000,250,140250,1,,4,4,4,4,4,4,3,4,4
140000,251,140251,1,23,4,4,4,4,4,3,4,4,4
140000,252,140252,1,54,5,5,5,5,5,5,5,5,5
140000,253,140253,1,26,3,3,5,3,3,3,3,4,3
140000,254,140254,1,18,3,4,4,3,3,3,4,4,3
140000,255,140255,1,47,5,5,5,3,3,1,4,3,3
140000,256,140256,1,29,3,4,4,3,3,1,4,4,3
140000,257,140257,0,23,1,1,1,3,3,1,1,1,1
140000,258,140258,1,57,5,5,5,5,5,5,5,5,5
140000,259,140259,1,27,4,4,5,4,4,4,4,4,1
140000,260,140260,0,29,5,5,5,3,3,1,5,5,5
140000,261,140261,0,22,4,5,5,5,4,3,4,4,4
140000,262,140262,1,29,4,4,4,3,3,3,3,3,3
140000,263,140263,0,54,5,5,5,5,5,5,5,5,5
140000,264,140264,0,52,4,2,3,2,2,2,4,3,2
140000,265,140265,0,46,3,4,4,4,4,3,4,4,4
140000,266,140266,1,40,5,5,5,5,5,3,5,5,4
140000,268,140268,1,26,4,4,3,4,4,4,5,4,3
140000,269,140269,0,36,4,4,5,4,4,4,4,4,3
140000,270,140270,1,39,4,4,5,4,4,4,4,4,3
140000,271,140271,0,53,5,5,5,5,5,5,5,5,5
140000,272,140272,0,20,4,4,4,4,3,2,3,3,2
140000,273,140273,1,19,4,3,5,5,3,2,4,3,2
140000,274,140274,1,20,5,5,5,5,5,5,5,4,5
140000,275,140275,1,21,3,3,4,3,3,2,3,4,3
140000,276,140276,1,24,3,3,5,2,2,1,3,2,3
140000,277,140277,1,29,5,5,5,5,5,3,5,5,3
140000,278,140278,1,31,1,4,1,1,3,1,4,1,1
140000,279,140279,1,27,2,2,3,2,3,1,3,2,2
140000,280,140280,0,22,5,4,5,4,5,5,5,4,4
140000,281,140281,0,20,5,5,5,5,5,5,5,5,5
140000,282,140282,0,20,4,4,4,4,4,4,4,4,3
140000,283,140283,1,23,4,3,4,4,3,2,4,4,3
140000,284,140284,0,19,5,3,3,4,3,3,4,4,3
140000,285,140285,0,20,3,4,4,4,3,3,3,3,3
140000,286,140286,1,19,4,4,5,4,4,3,3,4,4
140000,287,140287,0,20,5,1,5,5,5,5,1,1,1
140000,288,140288,0,19,3,3,1,1,3,3,3,3,3
140000,289,140289,0,21,3,3,4,1,3,2,3,3,2
140000,290,140290,1,19,3,3,3,3,3,3,3,3,3
140000,291,140291,0,20,5,5,5,4,4,3,4,5,4
140000,292,140292,1,19,3,3,4,2,2,2,2,2,2
140000,293,140293,0,18,4,4,4,5,3,3,4,4,3
140000,294,140294,1,25,4,5,5,5,5,4,4,4,4
140000,295,140295,1,23,5,5,5,5,5,4,5,5,3
140000,298,140298,1,21,4,4,4,4,4,3,3,3,2
140000,299,140299,1,21,5,5,5,5,5,5,5,5,4
140000,300,140300,0,22,4,4,5,3,4,3,4,3,3
140000,301,140301,0,20,3,4,4,4,4,4,4,4,3
140000,302,140302,0,20,3,3,3,3,2,4,3,3,3
140000,303,140303,1,25,5,4,5,4,4,3,4,4,2
140000,304,140304,0,25,5,5,5,5,5,5,5,5,5
140000,305,140305,1,26,3,3,5,3,3,3,4,3,3
140000,306,140306,0,20,5,1,3,5,5,5,3,3,3
140000,307,140307,0,20,3,3,3,3,3,3,3,3,3
140000,308,140308,0,29,4,4,4,4,4,4,4,3,3
140000,309,140309,0,25,5,5,5,5,5,4,4,5,3
140000,310,140310,1,50,2,4,3,2,2,1,4,3,1
140000,311,140311,0,24,5,5,5,5,4,5,4,4,3
140000,312,140312,1,25,3,4,4,2,3,3,2,2,1
140000,313,140313,1,23,4,4,4,3,4,3,4,4,4
140000,314,140314,0,22,3,2,4,4,4,4,3,3,4
140000,315,140315,0,21,2,3,3,3,2,1,2,3,2
140000,316,140316,1,23,3,3,3,3,3,1,5,3,1
140000,245,140245,1,41,4,5,5,4,4,1,5,4,4
150000,51,150051,0,26,2,2,1,1,1,1,3,2,1
150000,1,150001,1,20,5,4,5,5,4,1,4,5,3
150000,2,150002,0,58,5,5,5,5,5,5,5,5,5
150000,3,150003,1,26,3,3,4,4,2,2,3,3,3
150000,4,150004,1,33,4,5,5,3,3,3,4,4,3
150000,5,150005,0,31,2,3,3,3,2,3,4,3,1
150000,6,150006,1,32,4,4,4,3,4,3,4,4,3
150000,7,150007,1,31,5,5,5,5,5,5,5,5,3
150000,8,150008,,29,3,4,3,4,4,3,3,3,3
150000,9,150009,1,37,2,2,2,2,2,2,4,2,2
150000,10,150010,1,45,3,3,3,4,4,1,4,2,1
150000,11,150011,1,53,3,5,5,3,2,1,4,2,1
150000,12,150012,1,20,1,2,2,1,2,1,5,1,1
150000,13,150013,1,63,4,4,5,4,4,4,4,4,4
150000,14,150014,1,53,5,4,5,4,5,4,5,5,5
150000,77,150077,1,34,4,4,4,3,4,3,4,4,3
150000,16,150016,1,26,4,4,4,4,4,3,4,4,3
150000,34,150034,1,36,3,3,4,3,3,3,4,3,3
150000,35,150035,1,31,4,5,5,3,3,2,5,4,1
150000,36,150036,0,26,4,4,4,3,3,3,4,4,3
150000,21,150021,1,52,5,5,5,5,5,5,5,5,5
150000,50,150050,1,54,2,3,3,2,3,2,2,2,2
150000,56,150056,1,72,3,3,3,3,3,3,5,5,5
150000,60,150060,1,49,4,4,5,4,3,3,4,3,3
150000,47,150047,0,27,5,3,5,2,3,1,4,3,4
150000,48,150048,1,62,5,5,5,5,5,4,5,5,5
150000,43,150043,1,24,5,5,5,5,5,5,4,4,4
150000,49,150049,0,70,4,4,4,4,4,4,4,4,3
150000,45,150045,1,24,3,4,4,3,4,3,3,4,3
150000,22,150022,1,27,5,4,5,5,5,3,4,5,4
150000,27,150027,1,31,3,4,3,3,3,3,3,3,3
150000,28,150028,1,48,3,3,3,3,2,3,3,3,2
150000,29,150029,0,53,5,5,5,5,5,4,5,5,5
150000,30,150030,1,44,5,5,5,5,5,5,5,5,5
150000,31,150031,1,31,5,4,5,5,4,4,4,4,4
150000,37,150037,1,25,5,5,5,5,5,3,5,5,3
150000,38,150038,1,21,4,4,4,4,4,3,4,4,4
150000,39,150039,0,46,4,4,4,4,4,4,3,3,3
150000,41,150041,0,20,4,4,4,4,3,4,4,4,4
150000,40,150040,1,41,4,4,4,4,4,4,4,3,5
150000,25,150025,0,27,4,4,4,4,4,4,4,4,4
150000,26,150026,0,55,5,5,5,5,4,4,4,5,4
150000,58,150058,0,30,5,5,5,3,3,3,5,3,3
150000,57,150057,1,18,2,3,3,2,2,2,2,1,1
150000,52,150052,0,66,4,4,4,3,3,3,3,3,3
150000,54,150054,0,21,5,4,4,4,4,4,4,4,4
150000,55,150055,0,65,4,4,4,4,4,4,3,4,3
150000,53,150053,0,21,4,4,5,3,4,3,4,5,3
150000,46,150046,0,50,4,4,4,4,4,4,4,3,3
150000,44,150044,1,54,5,5,5,3,3,5,5,5,3
150000,90,150090,0,18,4,4,5,3,4,3,3,3,3
150000,79,150079,0,18,5,5,5,5,5,5,5,5,5
150000,95,150095,0,19,3,3,5,3,3,1,5,3,1
150000,93,150093,1,26,4,4,4,4,4,4,4,4,3
150000,116,150116,1,25,4,4,5,4,4,4,4,4,3
150000,117,150117,0,24,5,5,5,5,5,5,5,5,4
150000,66,150066,1,34,3,3,4,3,2,4,3,4,3
150000,65,150065,0,28,4,4,5,5,5,5,5,5,5
150000,67,150067,1,26,5,4,5,5,5,4,4,4,4
150000,121,150121,1,24,4,3,5,3,3,3,3,3,3
150000,147,150147,0,24,1,1,3,1,3,1,1,1,3
150000,119,150119,1,20,5,5,5,5,3,3,4,4,3
150000,59,150059,0,19,5,4,5,5,5,5,5,5,5
150000,96,150096,1,18,4,4,4,4,4,3,5,4,4
150000,94,150094,1,18,4,3,3,3,3,2,3,3,2
150000,80,150080,0,18,3,4,3,3,3,3,3,2,2
150000,171,150171,1,21,5,5,5,5,5,5,4,5,4
150000,129,150129,0,25,5,4,4,4,4,3,4,4,3
150000,130,150130,1,18,5,5,5,5,5,3,5,5,5
150000,170,150170,1,21,4,5,5,4,3,4,5,5,4
150000,192,150192,0,20,5,4,5,3,3,5,5,5,1
150000,168,150168,1,20,3,3,3,3,3,2,4,4,2
150000,167,150167,1,22,3,3,3,2,3,2,3,3,2
150000,78,150078,1,28,4,4,5,5,4,3,5,5,4
150000,74,150074,0,32,5,5,5,5,5,5,5,5,5
150000,73,150073,0,62,5,5,5,5,5,5,4,5,5
150000,70,150070,1,33,5,5,5,5,5,4,4,4,4
150000,71,150071,0,66,4,4,4,4,3,3,4,4,3
150000,72,150072,0,59,5,5,5,5,5,4,5,5,3
150000,17,150017,0,44,3,3,4,4,3,3,4,4,3
150000,18,150018,0,52,4,4,4,4,4,3,4,4,4
150000,145,150145,0,60,4,4,5,3,4,4,4,4,4
150000,101,150101,0,18,5,5,5,5,5,5,5,5,5
150000,110,150110,1,55,5,4,5,5,5,4,4,5,4
150000,106,150106,1,24,4,4,4,4,4,4,4,4,4
150000,103,150103,0,27,5,3,5,1,1,1,5,4,3
150000,174,150174,1,66,4,5,5,4,4,3,5,5,5
150000,125,150125,1,24,3,3,5,5,3,1,5,3,3
150000,108,150108,0,44,4,4,4,5,5,4,5,5,5
150000,122,150122,1,43,5,5,5,5,5,5,5,5,5
150000,123,150123,0,19,5,5,5,5,5,5,5,5,4
150000,163,150163,1,19,5,4,4,3,3,3,5,4,3
150000,124,150124,0,20,3,3,3,3,3,3,3,3,3
150000,19,150019,0,52,4,4,5,4,3,4,3,3,4
150000,20,150020,0,55,5,5,5,5,5,3,5,5,5
150000,107,150107,1,28,4,4,5,4,4,5,5,4,5
150000,189,150189,0,20,4,5,5,5,5,3,5,5,3
150000,109,150109,1,32,5,5,5,5,5,4,4,5,5
150000,144,150144,0,23,5,5,5,5,5,5,5,5,5
150000,97,150097,1,22,5,4,4,4,4,4,4,4,4
150000,100,150100,0,18,5,5,5,5,5,5,5,5,5
150000,99,150099,0,75,5,5,5,5,5,5,5,5,5
150000,98,150098,1,75,5,5,5,5,5,5,5,5,5
150000,102,150102,0,19,5,5,5,5,5,5,5,5,5
150000,191,150191,0,21,4,4,5,3,3,3,4,3,5
150000,188,150188,1,20,1,5,1,1,1,1,1,1,1
150000,190,150190,1,20,3,3,5,3,3,3,3,3,3
150000,187,150187,0,20,2,1,5,1,3,1,3,1,1
150000,184,150184,1,19,4,3,5,3,3,3,3,3,3
150000,186,150186,0,22,5,2,6,2,1,3,5,2,3
150000,193,150193,0,23,3,3,4,3,2,5,3,3,5
150000,197,150197,1,27,3,3,5,4,4,3,5,4,3
150000,196,150196,1,23,3,3,3,4,1,4,4,3,1
150000,198,150198,0,30,3,3,3,3,3,3,3,3,3
150000,195,150195,0,24,5,4,5,5,4,5,5,5,5
150000,199,150199,1,19,3,3,4,3,3,3,4,4,4
150000,154,150154,1,25,5,2,5,3,4,3,3,3,1
150000,153,150153,1,18,2,3,3,3,3,1,3,3,1
150000,69,150069,0,34,4,4,4,3,2,2,3,3,2
150000,127,150127,1,18,5,5,5,5,4,3,5,5,3
150000,128,150128,1,19,5,5,5,5,5,5,5,5,4
150000,173,150173,1,45,3,4,4,3,3,3,3,4,3
150000,172,150172,1,32,4,4,5,3,4,3,5,4,3
150000,126,150126,0,22,5,5,5,5,5,2,4,5,5
150000,114,150114,0,48,4,4,4,4,3,3,3,3,3
150000,112,150112,0,19,4,4,4,3,4,3,4,4,4
150000,89,150089,0,61,5,5,5,4,4,4,4,4,4
150000,68,150068,1,58,4,4,4,5,4,5,3,4,4
150000,75,150075,0,37,3,5,5,3,3,3,4,3,3
150000,76,150076,0,28,2,4,4,3,3,2,4,3,3
150000,88,150088,1,56,5,3,5,3,3,1,4,5,5
150000,87,150087,0,58,4,3,5,4,3,3,3,4,3
150000,85,150085,1,35,4,4,4,4,4,4,4,4,3
150000,86,150086,0,49,4,5,4,4,4,4,5,4,4
150000,81,150081,0,27,5,5,5,5,4,4,5,5,1
150000,82,150082,0,52,5,5,5,5,4,4,5,4,4
150000,155,150155,0,51,4,4,5,5,4,4,4,4,4
150000,161,150161,0,51,4,5,5,4,5,5,4,4,4
150000,194,150194,1,40,4,3,3,3,3,3,3,3,3
150000,91,150091,1,20,5,4,4,1,2,1,3,3,4
150000,92,150092,1,19,4,5,5,5,3,3,5,5,5
150000,162,150162,0,23,5,5,5,5,5,4,5,5,4
150000,140,150140,0,61,5,5,5,5,5,5,5,5,5
150000,139,150139,1,41,4,3,4,3,4,3,4,4,4
150000,136,150136,0,64,3,3,3,3,3,3,3,3,3
150000,135,150135,1,56,5,3,3,3,3,3,3,3,3
150000,134,150134,0,41,5,5,5,5,5,5,5,5,5
150000,133,150133,1,29,3,3,4,3,3,3,3,3,3
150000,132,150132,0,40,4,4,4,4,4,4,4,4,4
150000,152,150152,0,51,5,5,5,5,4,5,4,5,4
150000,142,150142,0,55,5,5,5,5,5,5,5,5,5
150000,84,150084,0,63,3,4,4,4,4,3,3,4,3
150000,185,150185,0,22,4,4,5,3,3,4,4,4,2
150000,148,150148,1,34,4,5,5,4,5,3,5,5,5
150000,150,150150,1,37,5,4,5,4,4,4,5,5,4
150000,151,150151,1,40,4,5,5,4,4,4,5,4,4
150000,157,150157,1,74,5,5,4,4,4,4,5,5,5
150000,156,150156,0,88,5,5,5,5,5,5,5,5,5
150000,113,150113,0,48,5,5,5,5,4,3,5,5,4
150000,143,150143,1,3,3,3,3,3,3,3,3,3,3
150000,141,150141,0,63,5,5,4,5,5,3,5,5,5
150000,83,150083,0,52,5,5,5,5,5,5,5,5,5
150000,178,150178,0,59,5,4,5,5,4,4,4,5,4
150000,181,150181,1,32,4,4,5,4,4,1,4,3,3
150000,115,150115,0,44,4,4,4,3,3,3,4,3,3
150000,179,150179,0,34,2,3,3,2,3,3,2,3,2
150000,180,150180,0,21,5,5,5,3,5,5,4,4,4
150000,288,150288,0,48,5,5,5,5,3,3,4,5,5
150000,289,150289,0,31,5,5,5,5,5,5,5,5,5
150000,283,150283,1,26,5,5,5,3,3,3,5,4,3
150000,284,150284,0,47,5,5,5,5,5,5,5,5,5
150000,286,150286,0,39,4,3,4,4,3,3,4,4,4
150000,285,150285,0,36,5,5,5,5,5,5,5,5,5
150000,282,150282,0,49,4,4,4,4,4,4,3,4,4
